Team,Rock Name,Repository,Branch (if not the default),Source,Rockcraft Path,Archived,Fork,Notes
canonical,masterclasses-canonical-com,https://github.com/canonical/masterclasses.canonical.com,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,mattermost,https://github.com/canonical/mattermost-k8s-operator,,github-code-search,mattermost_rock/rockcraft.yaml,FALSE,FALSE,
canonical,maubot,https://github.com/canonical/maubot-operator,,github-code-search,maubot_rock/rockcraft.yaml,FALSE,FALSE,
canonical,mediawiki,https://github.com/canonical/mediawiki-k8s-operator,,github-code-search,mediawiki_rock/rockcraft.yaml,FALSE,FALSE,
canonical,memcached,https://github.com/canonical/memcached-rock,,github-code-search,memcached/1.6-26.04/rockcraft.yaml,FALSE,FALSE,
canonical,metacontroller,https://github.com/canonical/metacontroller-rock,,github-code-search,metacontroller/rockcraft.yaml,FALSE,FALSE,
canonical,frr,https://github.com/canonical/metallb-rocks,,github-code-search,frr/10.4.1/rockcraft.yaml,FALSE,FALSE,
canonical,frr,https://github.com/canonical/metallb-rocks,,github-code-search,frr/9.0.2/rockcraft.yaml,FALSE,FALSE,
canonical,frr,https://github.com/canonical/metallb-rocks,,github-code-search,frr/9.1.0/rockcraft.yaml,FALSE,FALSE,
canonical,frr,https://github.com/canonical/metallb-rocks,,github-code-search,frr/9.1.3/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-controller,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.5/controller/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-speaker,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.5/speaker/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-controller,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.8/controller/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-speaker,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.8/speaker/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-controller,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.9/controller/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-speaker,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.14.9/speaker/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-controller,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.15.3/controller/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-speaker,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.15.3/speaker/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-controller,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.16.1/controller/rockcraft.yaml,FALSE,FALSE,
canonical,metallb-speaker,https://github.com/canonical/metallb-rocks,,github-code-search,metallb/v0.16.1/speaker/rockcraft.yaml,FALSE,FALSE,
canonical,metrics-proxy,https://github.com/canonical/metrics-proxy-rock,,github-code-search,0.1/rockcraft.yaml,FALSE,FALSE,
canonical,metrics-server,https://github.com/canonical/metrics-server-rock,,github-code-search,0.7.1/rockcraft.yaml,FALSE,FALSE,
canonical,metrics-server,https://github.com/canonical/metrics-server-rock,,github-code-search,0.7.2/rockcraft.yaml,FALSE,FALSE,
canonical,metrics-server,https://github.com/canonical/metrics-server-rock,,github-code-search,0.8.0/rockcraft.yaml,FALSE,FALSE,
canonical,metrics-server,https://github.com/canonical/metrics-server-rock,,github-code-search,0.9.0/rockcraft.yaml,FALSE,FALSE,
canonical,microcloud-cluster-manager,https://github.com/canonical/microcloud-cluster-manager,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,mimir,https://github.com/canonical/mimir-rock,,github-code-search,2.17/rockcraft.yaml,FALSE,FALSE,
canonical,mimir,https://github.com/canonical/mimir-rock,,github-code-search,3.1/rockcraft.yaml,FALSE,FALSE,
canonical,minio,https://github.com/canonical/minio-rock,,github-code-search,minio/rockcraft.yaml,FALSE,FALSE,
canonical,mlflow-prometheus-exporter,https://github.com/canonical/mlflow-prometheus-exporter,,github-code-search,mlflow_exporter/rockcraft.yaml,FALSE,FALSE,
canonical,mlflow,https://github.com/canonical/mlflow-rocks,,github-code-search,mlflow/rockcraft.yaml,FALSE,FALSE,
canonical,charmed-mongodb,https://github.com/canonical/mongodb-artifacts,,github-code-search,mongodb/rocks/charmed/rockcraft.yaml,FALSE,FALSE,
canonical,mongodb-server-replicaset,https://github.com/canonical/mongodb-artifacts,,github-code-search,mongodb/rocks/slim/mongodb-server-replicaset/rockcraft.yaml,FALSE,FALSE,
canonical,mongodb-server-sharded,https://github.com/canonical/mongodb-artifacts,,github-code-search,mongodb/rocks/slim/mongodb-server-sharded/rockcraft.yaml,FALSE,FALSE,
canonical,mongos,https://github.com/canonical/mongodb-artifacts,,github-code-search,mongos/rocks/slim/mongos/rockcraft.yaml,FALSE,FALSE,
canonical,mongodb-benchmarking-oci,https://github.com/canonical/mongodb-benchmarking-oci,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,multus,https://github.com/canonical/multus-rock,,github-code-search,v3.8/rockcraft.yaml,FALSE,FALSE,
canonical,multus,https://github.com/canonical/multus-rock,,github-code-search,v4.0.2/rockcraft.yaml,FALSE,FALSE,
canonical,mutating-pebble-webhook,https://github.com/canonical/mutating-pebble-webhook-rocks,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,mysql,https://github.com/canonical/mysql-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,netbox,https://github.com/canonical/netbox-k8s-operator,,github-code-search,netbox/rockcraft.yaml,FALSE,FALSE,
canonical,netplan-io,https://github.com/canonical/netplan.io,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,nginx-prometheus-exporter,https://github.com/canonical/nginx-prometheus-exporter-rock,,github-code-search,1.5/rockcraft.yaml,FALSE,FALSE,
canonical,nginx,https://github.com/canonical/nginx-rock,,github-code-search,1.27/rockcraft.yaml,FALSE,FALSE,
canonical,nginx,https://github.com/canonical/nginx-rock,,github-code-search,1.28/rockcraft.yaml,FALSE,FALSE,
canonical,nginx,https://github.com/canonical/nginx-rock,,github-code-search,1.30/rockcraft.yaml,FALSE,FALSE,
canonical,nifi,https://github.com/canonical/nifi-rocks,,github-code-search,2.10/rockcraft.yaml,FALSE,FALSE,
canonical,node-exporter,https://github.com/canonical/node-exporter-rock,,github-code-search,1.11/rockcraft.yaml,FALSE,FALSE,
canonical,node,https://github.com/canonical/node-rock,,github-code-search,node/18-24.04/rockcraft.yaml,FALSE,FALSE,
canonical,notary,https://github.com/canonical/notary,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,oathkeeper,https://github.com/canonical/oathkeeper-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,oauth2-proxy,https://github.com/canonical/oauth2-proxy-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,hello,https://github.com/canonical/oci-factory,,github-code-search,tests/data/rockcraft.yaml,FALSE,FALSE,
canonical,oidc-authservice,https://github.com/canonical/oidc-authservice-rock,,github-code-search,oidc-authservice/rockcraft.yaml,FALSE,FALSE,
canonical,open-graph-images-generator,https://github.com/canonical/open-graph-images-generator,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,openbao,https://github.com/canonical/openbao-omnicraft,,github-code-search,rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-abuseipdb-ipblacklist-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/abuseipdb_ipblacklist/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-alienvault-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/alienvault/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-cisa-kev-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/cisa_kev/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-crowdstrike-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/crowdstrike/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-cyber-campaign-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/cyber_campaign/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-export-file-csv-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/export_file_csv/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-export-file-stix-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/export_file_stix/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-export-file-txt-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/export_file_txt/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-import-document-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/import_document/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-import-file-stix-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/import_file_stix/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-ipinfo-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/ipinfo/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-malwarebazaar-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/malwarebazaar/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-misp-feed-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/misp_feed/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-mitre-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/mitre/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-nti-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/nti/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-sekoia-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/sekoia/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-urlhaus-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/urlhaus/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-urlscan-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/urlscan/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-urlscan-enrichment-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/urlscan_enrichment/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-virustotal-livehunt-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/virustotal_livehunt/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-vxvault-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/vxvault/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti-woap-connector,https://github.com/canonical/opencti-operator,,github-code-search,connectors/woap/rock/rockcraft.yaml,FALSE,FALSE,
canonical,opencti,https://github.com/canonical/opencti-operator,,github-code-search,opencti_rock/rockcraft.yaml,FALSE,FALSE,
canonical,openfga,https://github.com/canonical/openfga-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,openscap-auditor,https://github.com/canonical/openscap-auditor-rock,,github-code-search,openscap-auditor/1.4-25.10/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch-dashboards-charmed,https://github.com/canonical/opensearch-artifacts,,github-code-search,opensearch-dashboards/rocks/charmed/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch-dashboards,https://github.com/canonical/opensearch-artifacts,,github-code-search,opensearch-dashboards/rocks/standard/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch-charmed,https://github.com/canonical/opensearch-artifacts,,github-code-search,opensearch/rocks/charmed/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch-chiseled,https://github.com/canonical/opensearch-artifacts,,github-code-search,opensearch/rocks/chiseled/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch,https://github.com/canonical/opensearch-artifacts,,github-code-search,opensearch/rocks/standard/rockcraft.yaml,FALSE,FALSE,
canonical,opensearch-dashboards,https://github.com/canonical/opensearch-dashboards-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,opensearch,https://github.com/canonical/opensearch-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,openshell-container-image,https://github.com/canonical/openshell-driver-lxd,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,opentelemetry-collector,https://github.com/canonical/opentelemetry-collector-rock,,github-code-search,0.130/rockcraft.yaml,FALSE,FALSE,
canonical,test-foo,https://github.com/canonical/operator-workflows,,github-code-search,tests/workflows/integration/test-rock/rockcraft.yaml,FALSE,FALSE,
canonical,django-app,https://github.com/canonical/paas-charm,,github-code-search,examples/django/django_app/rockcraft.yaml,FALSE,FALSE,
canonical,django-async-app,https://github.com/canonical/paas-charm,,github-code-search,examples/django/django_async_app/rockcraft.yaml,FALSE,FALSE,
canonical,expressjs-app,https://github.com/canonical/paas-charm,,github-code-search,examples/expressjs/rockcraft.yaml,FALSE,FALSE,
canonical,fastapi-app,https://github.com/canonical/paas-charm,,github-code-search,examples/fastapi/fastapi_app/rockcraft.yaml,FALSE,FALSE,
canonical,flask-minimal-app,https://github.com/canonical/paas-charm,,github-code-search,examples/flask-minimal/flask_minimal_app/rockcraft.yaml,FALSE,FALSE,
canonical,test-async-flask,https://github.com/canonical/paas-charm,,github-code-search,examples/flask/test_async_rock/rockcraft.yaml,FALSE,FALSE,
canonical,test-db-flask,https://github.com/canonical/paas-charm,,github-code-search,examples/flask/test_db_rock/rockcraft.yaml,FALSE,FALSE,
canonical,test-flask,https://github.com/canonical/paas-charm,,github-code-search,examples/flask/test_rock/rockcraft.yaml,FALSE,FALSE,
canonical,go-app,https://github.com/canonical/paas-charm,,github-code-search,examples/go/go_app/rockcraft.yaml,FALSE,FALSE,
canonical,paas-spring-boot-app,https://github.com/canonical/paas-charm,,github-code-search,examples/springboot/spring-boot_app/rockcraft.yaml,FALSE,FALSE,
canonical,sample-app,https://github.com/canonical/paas-charm-cli,,github-code-search,app/rockcraft.yaml,FALSE,FALSE,
canonical,sample-app,https://github.com/canonical/paas-charm-cli,,github-code-search,db-app/rockcraft.yaml,FALSE,FALSE,
canonical,parca,https://github.com/canonical/parca-rock,,github-code-search,0.27/rockcraft.yaml,FALSE,FALSE,
canonical,pause,https://github.com/canonical/pause-rock,,github-code-search,3.10.1/rockcraft.yaml,FALSE,FALSE,
canonical,penpot,https://github.com/canonical/penpot-operator,,github-code-search,penpot_rock/rockcraft.yaml,FALSE,FALSE,
canonical,php,https://github.com/canonical/php-rock,,github-code-search,php/8.3-24.04/rockcraft.yaml,FALSE,FALSE,
canonical,php,https://github.com/canonical/php-rock,,github-code-search,php/8.4-25.04/rockcraft.yaml,FALSE,FALSE,
canonical,php,https://github.com/canonical/php-rock,,github-code-search,php/8.4-25.10/rockcraft.yaml,FALSE,FALSE,
canonical,php,https://github.com/canonical/php-rock,,github-code-search,php/8.5-26.04/rockcraft.yaml,FALSE,FALSE,
canonical,pinniped-server,https://github.com/canonical/pinniped-rocks,,github-code-search,v0.30.0/rockcraft.yaml,FALSE,FALSE,
canonical,api-server,https://github.com/canonical/pipelines-rocks,,github-code-search,api-server/rockcraft.yaml,FALSE,FALSE,
canonical,cache-server,https://github.com/canonical/pipelines-rocks,,github-code-search,cache-server/rockcraft.yaml,FALSE,FALSE,
canonical,kfp-driver,https://github.com/canonical/pipelines-rocks,,github-code-search,driver/rockcraft.yaml,FALSE,FALSE,
canonical,frontend,https://github.com/canonical/pipelines-rocks,,github-code-search,frontend/rockcraft.yaml,FALSE,FALSE,
canonical,kfp-launcher,https://github.com/canonical/pipelines-rocks,,github-code-search,launcher/rockcraft.yaml,FALSE,FALSE,
canonical,metadata-writer,https://github.com/canonical/pipelines-rocks,,github-code-search,metadata-writer/rockcraft.yaml,FALSE,FALSE,
canonical,ml-metadata,https://github.com/canonical/pipelines-rocks,,github-code-search,ml-metadata/rockcraft.yaml,FALSE,FALSE,
canonical,persistenceagent,https://github.com/canonical/pipelines-rocks,,github-code-search,persistenceagent/rockcraft.yaml,FALSE,FALSE,
canonical,scheduledworkflow,https://github.com/canonical/pipelines-rocks,,github-code-search,scheduledworkflow/rockcraft.yaml,FALSE,FALSE,
canonical,viewer-crd-controller,https://github.com/canonical/pipelines-rocks,,github-code-search,viewer-crd-controller/rockcraft.yaml,FALSE,FALSE,
canonical,visualization-server,https://github.com/canonical/pipelines-rocks,,github-code-search,visualization-server/rockcraft.yaml,FALSE,FALSE,
canonical,postgres,https://github.com/canonical/postgresql-rock,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,products-api,https://github.com/canonical/products-api,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,prometheus-pushgateway,https://github.com/canonical/prometheus-pushgateway-rock,,github-code-search,1.11/rockcraft.yaml,FALSE,FALSE,
canonical,prometheus,https://github.com/canonical/prometheus-rock,,github-code-search,3.11/rockcraft.yaml,FALSE,FALSE,
canonical,prometheus,https://github.com/canonical/prometheus-rock,,github-code-search,3.14/rockcraft.yaml,FALSE,FALSE,
canonical,pyroscope,https://github.com/canonical/pyroscope-rock,,github-code-search,1.18/rockcraft.yaml,FALSE,FALSE,
canonical,pyroscope,https://github.com/canonical/pyroscope-rock,,github-code-search,2.2/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.10-22.04/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.11-22.04/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.12-24.04/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.13-25.10/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.14-26.04/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/python-rock,,github-code-search,python/3.8-20.04/rockcraft.yaml,FALSE,FALSE,
canonical,rabbitmq,https://github.com/canonical/rabbitmq-rock,,github-code-search,rabbitmq/3.12-24.04/rockcraft.yaml,FALSE,FALSE,
canonical,rabbitmq,https://github.com/canonical/rabbitmq-rock,,github-code-search,rabbitmq/3.9-22.04/rockcraft.yaml,FALSE,FALSE,
canonical,rabbitmq,https://github.com/canonical/rabbitmq-rock,,github-code-search,rabbitmq/4.0-26.04/rockcraft.yaml,FALSE,FALSE,
canonical,ranger,https://github.com/canonical/ranger-k8s-operator,,github-code-search,ranger_rock/rockcraft.yaml,FALSE,FALSE,
canonical,resource-dispatcher,https://github.com/canonical/resource-dispatcher-rock,,github-code-search,resource-dispatcher/rockcraft.yaml,FALSE,FALSE,
canonical,roadmap-web-rock,https://github.com/canonical/roadmap.canonical.com,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,multiple-architectures,https://github.com/canonical/rock-external-git-repo,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,multiple-architectures,https://github.com/canonical/rock-final-test,,github-code-search,rockcraft.yaml,FALSE,FALSE,
canonical,bare-python,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/chisel-existing-rock/bare-rock/rockcraft.yaml,FALSE,FALSE,
canonical,chiselled-python,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/chisel-existing-rock/chiselled-rock/rockcraft.yaml,FALSE,FALSE,
canonical,python,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/chisel-existing-rock/rock/rockcraft.yaml,FALSE,FALSE,
canonical,custom-nginx-rock,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/convert-to-pebble-layer/rockcraft.yaml,FALSE,FALSE,
canonical,custom-<package>-rock,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/install-slice/rockcraft.yaml,FALSE,FALSE,
canonical,internal-user,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/internal-user/rockcraft.yaml,FALSE,FALSE,
canonical,dotnet-runtime,https://github.com/canonical/rockcraft,,github-code-search,docs/how-to/code/migrate-to-chiselled-rock/rockcraft.yaml,FALSE,FALSE,
canonical,hello,https://github.com/canonical/rockcraft,,github-code-search,docs/reference/code/example/rockcraft.yaml,FALSE,FALSE,
canonical,hello,https://github.com/canonical/rockcraft,,github-code-search,docs/tutorial/code/hello-world/rockcraft.yaml,FALSE,FALSE,
canonical,my-node-app,https://github.com/canonical/rockcraft,,github-code-search,docs/tutorial/code/node-app/rockcraft.yaml,FALSE,FALSE,
canonical,pyfiglet,https://github.com/canonical/rockcraft,,github-code-search,docs/tutorial/code/pyfiglet/rockcraft.yaml,FALSE,FALSE,
canonical,big,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/foreign/big/rockcraft.yaml,FALSE,FALSE,
canonical,repo-overlay,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/manual/repo-overlay/rockcraft.yaml,FALSE,FALSE,
canonical,bare,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/base-upgrade/bare/rockcraft.yaml,FALSE,FALSE,
canonical,bare,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/base-upgrade/non_bare/rockcraft.yaml,FALSE,FALSE,
canonical,fips-pebble-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/fips-pebble/rockcraft.yaml,FALSE,FALSE,
canonical,fips-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/fips/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/destructive_pro_stage_chiseled/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/destructive_pro_stage_full/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/managed_pro_build_full/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/managed_pro_overlay_full/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/managed_pro_stage_chiseled/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/managed_pro_stage_full/rockcraft.yaml,FALSE,FALSE,
canonical,hello-world,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/packages/managed_standard_stage_full/rockcraft.yaml,FALSE,FALSE,
canonical,bare,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/reentrancy/rockcraft.yaml,FALSE,FALSE,
canonical,bare,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/pro/validation/rockcraft.yaml,FALSE,FALSE,
canonical,base-unmaintaned,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/base-unmantained/rockcraft.yaml,FALSE,FALSE,
canonical,chiseled-base-files,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/chisel/rockcraft.yaml,FALSE,FALSE,
canonical,clean,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/clean/rockcraft.yaml,FALSE,FALSE,
canonical,craft-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/craft-test/rockcraft.yaml,FALSE,FALSE,
canonical,craftctl-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/craftctl/rockcraft.yaml,FALSE,FALSE,
canonical,craftgit-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/craftgit/rockcraft.yaml,FALSE,FALSE,
canonical,curl-consumer,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/cross-compile/rockcraft.yaml,FALSE,FALSE,
canonical,destructive-mode,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/destructive/rockcraft.yaml,FALSE,FALSE,
canonical,entrypoint-command-cmd-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/entrypoint-command-cmd-only/rockcraft.yaml,FALSE,FALSE,
canonical,entrypoint-command-empty-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/entrypoint-command-empty/rockcraft.yaml,FALSE,FALSE,
canonical,entrypoint-command-no-cmd-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/entrypoint-command-no-cmd/rockcraft.yaml,FALSE,FALSE,
canonical,entrypoint-command-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/entrypoint-command/rockcraft.yaml,FALSE,FALSE,
canonical,entrypoint-service-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/entrypoint-service/rockcraft.yaml,FALSE,FALSE,
canonical,environment-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/environment/rockcraft.yaml,FALSE,FALSE,
canonical,fetch-service,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/fetch-service/rockcraft.yaml,FALSE,FALSE,
canonical,healthy-rock,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/health-checks/rockcraft.yaml,FALSE,FALSE,
canonical,monorepo-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/monorepo/24.04/rockcraft.yaml,FALSE,FALSE,
canonical,monorepo-test,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/monorepo/26.04/rockcraft.yaml,FALSE,FALSE,
canonical,overlay-logs,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/overlay-logs/rockcraft.yaml,FALSE,FALSE,
canonical,overlay-migration,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/overlay-migration/rockcraft.yaml,FALSE,FALSE,
canonical,plugin-ant,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-ant/rockcraft.yaml,FALSE,FALSE,
canonical,plugin-bazel,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-bazel/rockcraft.yaml,FALSE,FALSE,
canonical,go-pebble,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-go/rockcraft.yaml,FALSE,FALSE,
canonical,bare-build-2404,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-jlink/bare-build-2404/rockcraft.yaml,FALSE,FALSE,
canonical,base-2404,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-jlink/base-2404/rockcraft.yaml,FALSE,FALSE,
canonical,plugin-poetry,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-poetry/rockcraft.yaml,FALSE,FALSE,
canonical,bare-build-2004,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/bare-build-2004/rockcraft.yaml,FALSE,FALSE,
canonical,bare-build-2204,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/bare-build-2204/rockcraft.yaml,FALSE,FALSE,
canonical,base-2004,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/base-2004/rockcraft.yaml,FALSE,FALSE,
canonical,base-2204,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/base-2204/rockcraft.yaml,FALSE,FALSE,
canonical,base-2404,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/base-2404/rockcraft.yaml,FALSE,FALSE,
canonical,base-2510,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-python/base-2510/rockcraft.yaml,FALSE,FALSE,
canonical,plugin-uv,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/plugin-uv/rockcraft.yaml,FALSE,FALSE,
canonical,bare-build-2004,https://github.com/canonical/rockcraft,,github-code-search,tests/spread/rockcraft/prime-pebble/bare-build-2004/rockcraft.yaml,FALSE,FALSE,
